timestamp,Temperature,Pressure,Flow_Rate,pH_Value,Concentration
2025-05-28 03:31:45.681000+00:00,153.33,4.528,93.945,6.951,0.16
2025-05-28 03:31:50.681000+00:00,148.813,4.928,91.975,7.139,0.149
2025-05-28 03:31:55.681000+00:00,152.974,5.033,90.849,7.29,0.139
2025-05-28 03:32:00.681000+00:00,151.645,7.021,95.272,6.859,0.162
2025-05-28 03:32:05.681000+00:00,152.607,5.983,103.432,5.009,0.161
2025-05-28 03:32:10.681000+00:00,141.69,4.923,94.066,6.88,0.146
2025-05-28 03:32:15.681000+00:00,149.019,5.067,114.78,7.223,0.147
2025-05-28 03:32:20.681000+00:00,146.477,4.869,100.197,7.215,0.147
2025-05-28 03:32:25.681000+00:00,150.355,4.973,103.624,7.156,0.158
2025-05-28 03:32:30.681000+00:00,146.206,4.961,110.241,7.3,0.16
2025-05-28 03:32:35.681000+00:00,154.857,5.018,86.734,6.849,0.211
2025-05-28 03:32:40.681000+00:00,143.948,4.615,94.262,6.95,0.142
2025-05-28 03:32:45.681000+00:00,155.847,5.536,84.415,6.728,0.132
2025-05-28 03:32:50.681000+00:00,159.299,4.723,90.596,7.11,0.147
2025-05-28 03:32:55.681000+00:00,159.497,5.489,113.796,7.018,0.153
2025-05-28 03:33:00.681000+00:00,152.544,4.625,117.072,7.111,0.161
2025-05-28 03:33:05.681000+00:00,151.883,7.081,92.835,6.905,0.158
2025-05-28 03:33:10.681000+00:00,144.457,5.215,95.179,7.116,0.132
2025-05-28 03:33:15.681000+00:00,155.889,4.768,86.792,6.988,0.132
2025-05-28 03:33:20.681000+00:00,148.996,4.877,124.308,6.789,0.146
2025-05-28 03:33:25.681000+00:00,151.679,5.207,87.146,6.928,0.137
2025-05-28 03:33:30.681000+00:00,152.841,5.332,106.697,6.973,0.165
2025-05-28 03:33:35.681000+00:00,153.525,4.66,102.028,6.898,0.154
2025-05-28 03:33:40.681000+00:00,149.143,5.369,86.981,6.779,0.151
2025-05-28 03:33:45.681000+00:00,171.139,5.622,101.622,6.635,0.141
2025-05-28 03:33:50.681000+00:00,145.915,5.467,108.941,6.993,0.136
2025-05-28 03:33:55.681000+00:00,150.166,4.25,95.405,7.14,0.165
2025-05-28 03:34:00.681000+00:00,149.702,4.632,103.938,6.992,0.144
2025-05-28 03:34:05.681000+00:00,145.959,5.138,110.994,7.332,0.168
2025-05-28 03:34:10.681000+00:00,154.565,5.146,103.018,6.899,0.147
2025-05-28 03:34:15.681000+00:00,152.1,4.788,96.657,6.742,0.17
2025-05-28 03:34:20.681000+00:00,150.18,5.151,99.164,7.177,0.17
2025-05-28 03:34:25.681000+00:00,153.561,4.304,120.048,7.035,0.136
2025-05-28 03:34:30.681000+00:00,155.436,5.051,80.006,7.516,0.135
2025-05-28 03:34:35.681000+00:00,149.68,4.859,94.26,7.014,0.148
2025-05-28 03:34:40.681000+00:00,158.851,6.236,89.794,7.237,0.149
2025-05-28 03:34:45.681000+00:00,146.272,4.513,92.214,6.936,0.15
2025-05-28 03:34:50.681000+00:00,150.627,4.906,113.696,7.008,0.147
2025-05-28 03:34:55.681000+00:00,157.323,4.981,102.499,6.809,0.149
2025-05-28 03:35:00.681000+00:00,150.639,5.73,104.32,7.167,0.164
2025-05-28 03:35:05.681000+00:00,156.562,5.138,106.606,6.603,0.165
2025-05-28 03:35:10.681000+00:00,146.878,4.931,101.793,6.814,0.14
2025-05-28 03:35:15.681000+00:00,148.488,4.748,117.238,7.018,0.143
2025-05-28 03:35:20.681000+00:00,147.955,5.035,88.533,6.785,0.146
2025-05-28 03:35:25.681000+00:00,150.29,4.34,115.531,6.949,0.145
2025-05-28 03:35:30.681000+00:00,153.455,5.798,100.725,6.759,0.144
2025-05-28 03:35:35.681000+00:00,152.023,4.582,98.014,7.106,0.16
2025-05-28 03:35:40.681000+00:00,145.61,4.894,91.882,6.994,0.137
2025-05-28 03:35:45.681000+00:00,150.916,5.5,89.998,6.786,0.159
2025-05-28 03:35:50.681000+00:00,149.34,5.501,112.978,5.447,0.149
2025-05-28 03:35:55.681000+00:00,149.797,5.988,90.03,7.193,0.164
2025-05-28 03:36:00.681000+00:00,153.392,5.337,84.207,6.768,0.149
2025-05-28 03:36:05.681000+00:00,146.605,5.776,89.161,6.815,0.146
2025-05-28 03:36:10.681000+00:00,151.69,5.637,103.084,7.264,0.16
2025-05-28 03:36:15.681000+00:00,165.528,4.045,93.072,7.243,0.145
2025-05-28 03:36:20.681000+00:00,150.208,5.013,97.086,6.91,0.149
2025-05-28 03:36:25.681000+00:00,138.691,5.364,77.643,6.794,0.169
2025-05-28 03:36:30.681000+00:00,141.979,5.818,90.953,6.839,0.147
2025-05-28 03:36:35.681000+00:00,144.046,5.779,110.727,6.638,0.14
2025-05-28 03:36:40.681000+00:00,154.889,4.403,98.775,7.191,0.174
2025-05-28 03:36:45.681000+00:00,146.901,5.098,113.376,7.444,0.166
2025-05-28 03:36:50.681000+00:00,146.911,4.505,93.976,6.998,0.17
2025-05-28 03:36:55.681000+00:00,149.341,5.572,102.752,7.153,0.159
2025-05-28 03:37:00.681000+00:00,146.875,5.307,99.147,7.229,0.159
2025-05-28 03:37:05.681000+00:00,149.035,4.924,104.393,7.121,0.169
2025-05-28 03:37:10.681000+00:00,153.444,5.669,112.008,7.268,0.153
2025-05-28 03:37:15.681000+00:00,155.768,4.936,111.544,7.065,0.16
2025-05-28 03:37:20.681000+00:00,143.546,4.535,102.75,7.25,0.151
2025-05-28 03:37:25.681000+00:00,145.213,5.488,101.564,6.62,0.158
2025-05-28 03:37:30.681000+00:00,154.285,5.152,85.737,6.677,0.142
2025-05-28 03:37:35.681000+00:00,153.745,5.977,94.432,7.295,0.144
2025-05-28 03:37:40.681000+00:00,155.079,4.45,102.899,6.808,0.149
2025-05-28 03:37:45.681000+00:00,160.004,4.715,100.561,7.023,0.156
2025-05-28 03:37:50.681000+00:00,137.212,4.789,87.6,7.158,0.155
2025-05-28 03:37:55.681000+00:00,150.312,5.25,109.007,7.095,0.147
2025-05-28 03:38:00.681000+00:00,146.867,4.743,83.982,7.271,0.148
2025-05-28 03:38:05.681000+00:00,150.528,5.459,103.721,6.754,0.162
2025-05-28 03:38:10.681000+00:00,148.938,4.836,98.504,7.509,0.148
2025-05-28 03:38:15.681000+00:00,147.078,5.331,104.607,7.145,0.15
2025-05-28 03:38:20.681000+00:00,151.35,4.121,134.813,7.242,0.149
2025-05-28 03:38:25.681000+00:00,147.38,4.782,104.979,6.831,0.148
2025-05-28 03:38:30.681000+00:00,144.806,5.198,100.616,7.422,0.167
2025-05-28 03:38:35.681000+00:00,147.009,4.792,97.73,6.979,0.15
2025-05-28 03:38:40.681000+00:00,139.889,4.502,98.868,7.379,0.133
2025-05-28 03:38:45.681000+00:00,159.388,5.64,123.115,7.384,0.164
2025-05-28 03:38:50.681000+00:00,148.524,5.123,102.129,7.072,0.17
2025-05-28 03:38:55.681000+00:00,141.344,4.66,109.941,7.096,0.133
2025-05-28 03:39:00.681000+00:00,150.962,5.159,92.099,6.939,0.133
2025-05-28 03:39:05.681000+00:00,143.834,5.225,103.447,6.923,0.15
2025-05-28 03:39:10.681000+00:00,158.86,4.039,108.465,6.894,0.151
2025-05-28 03:39:15.681000+00:00,150.821,5.142,118.703,7.237,0.134
2025-05-28 03:39:20.681000+00:00,174.139,4.777,91.958,7.093,0.134
2025-05-28 03:39:25.681000+00:00,154.053,5.79,91.904,6.82,0.139
2025-05-28 03:39:30.681000+00:00,145.718,5.644,104.469,6.593,0.135
2025-05-28 03:39:35.681000+00:00,144.412,4.998,101.295,6.643,0.155
2025-05-28 03:39:40.681000+00:00,148.564,4.309,72.377,6.982,0.154
2025-05-28 03:39:45.681000+00:00,141.003,5.462,85.528,6.81,0.15
2025-05-28 03:39:50.681000+00:00,154.564,5.801,102.496,5.968,0.148
2025-05-28 03:39:55.681000+00:00,150.921,5.619,94.847,6.738,0.124
2025-05-28 03:40:00.681000+00:00,156.021,5.484,80.049,7.145,0.153
2025-05-28 03:40:05.681000+00:00,148.287,4.639,103.811,6.98,0.144
2025-05-28 03:40:10.681000+00:00,146.601,4.992,93.56,6.919,0.153
2025-05-28 03:40:15.681000+00:00,150.958,4.312,104.231,7.02,0.161
2025-05-28 03:40:20.681000+00:00,153.959,5.333,107.85,6.631,0.142
2025-05-28 03:40:25.681000+00:00,149.967,4.789,119.266,7.203,0.152
2025-05-28 03:40:30.681000+00:00,141.442,4.318,96.369,5.667,0.137
2025-05-28 03:40:35.681000+00:00,149.091,4.279,112.615,6.875,0.218
2025-05-28 03:40:40.681000+00:00,152.083,5.266,83.705,7.064,0.132
2025-05-28 03:40:45.681000+00:00,151.489,5.49,94.081,6.74,0.141
2025-05-28 03:40:50.681000+00:00,145.213,4.677,83.792,6.744,0.147
2025-05-28 03:40:55.681000+00:00,149.963,4.426,107.146,7.15,0.146
2025-05-28 03:41:00.681000+00:00,145.445,5.509,96.928,7.048,0.157
2025-05-28 03:41:05.681000+00:00,145.462,5.653,106.828,7.036,0.145
2025-05-28 03:41:10.681000+00:00,150.465,5.227,92.834,7.153,0.162
2025-05-28 03:41:15.681000+00:00,147.585,4.545,95.274,7.151,0.153
2025-05-28 03:41:20.681000+00:00,152.334,5.578,86.554,6.641,0.139
2025-05-28 03:41:25.681000+00:00,143.498,4.756,100.835,7.039,0.159
2025-05-28 03:41:30.681000+00:00,147.202,4.713,102.213,7.062,0.163
2025-05-28 03:41:35.681000+00:00,149.284,5.233,78.572,6.843,0.149
2025-05-28 03:41:40.681000+00:00,149.356,5.647,89.625,7.264,0.134
2025-05-28 03:41:45.681000+00:00,143.11,4.122,102.697,7.026,0.126
2025-05-28 03:41:50.681000+00:00,144.919,4.81,85.31,6.926,0.161
2025-05-28 03:41:55.681000+00:00,145.931,4.885,95.299,6.883,0.128
2025-05-28 03:42:00.681000+00:00,149.929,5.334,108.628,7.01,0.154
2025-05-28 03:42:05.681000+00:00,144.715,5.099,119.73,7.401,0.142
2025-05-28 03:42:10.681000+00:00,148.935,5.319,100.99,7.014,0.156
2025-05-28 03:42:15.681000+00:00,153.813,4.703,101.795,6.918,0.141
2025-05-28 03:42:20.681000+00:00,153.008,7.131,95.196,6.894,0.161
2025-05-28 03:42:25.681000+00:00,165.219,5.189,103.852,7.036,0.141
2025-05-28 03:42:30.681000+00:00,149.932,5.567,89.612,5.132,0.137
2025-05-28 03:42:35.681000+00:00,152.963,5.389,93.433,6.938,0.133
2025-05-28 03:42:40.681000+00:00,149.929,4.905,94.114,6.696,0.144
2025-05-28 03:42:45.681000+00:00,159.85,5.01,103.316,7.018,0.154
2025-05-28 03:42:50.681000+00:00,147.332,4.352,113.519,7.018,0.173
2025-05-28 03:42:55.681000+00:00,152.294,5.615,102.353,7.068,0.145
2025-05-28 03:43:00.681000+00:00,151.15,6.959,91.467,7.074,0.146
2025-05-28 03:43:05.681000+00:00,152.663,4.747,96.836,6.745,0.151
2025-05-28 03:43:10.681000+00:00,150.337,4.326,96.659,6.949,0.144
2025-05-28 03:43:15.681000+00:00,150.567,4.402,91.949,7.148,0.141
2025-05-28 03:43:20.681000+00:00,150.134,4.919,118.777,6.748,0.147
2025-05-28 03:43:25.681000+00:00,142.495,5.572,92.232,6.98,0.136
2025-05-28 03:43:30.681000+00:00,149.679,4.742,109.541,7.024,0.147
2025-05-28 03:43:35.681000+00:00,153.846,5.366,89.104,7.014,0.145
2025-05-28 03:43:40.681000+00:00,156.127,4.606,106.057,7.333,0.162
2025-05-28 03:43:45.681000+00:00,141.968,4.157,121.523,6.769,0.14
2025-05-28 03:43:50.681000+00:00,146.845,4.364,103.035,6.846,0.133
2025-05-28 03:43:55.681000+00:00,147.584,4.742,105.549,7.124,0.15
2025-05-28 03:44:00.681000+00:00,155.503,4.245,95.026,7.042,0.147
2025-05-28 03:44:05.681000+00:00,147.205,5.085,119.079,7.29,0.175
2025-05-28 03:44:10.681000+00:00,148.084,4.819,102.55,6.757,0.157
2025-05-28 03:44:15.681000+00:00,147.212,5.507,121.085,6.79,0.16
2025-05-28 03:44:20.681000+00:00,153.564,4.534,106.459,6.805,0.153
2025-05-28 03:44:25.681000+00:00,146.179,4.799,79.303,7.052,0.171
2025-05-28 03:44:30.681000+00:00,154.69,4.929,131.422,7.097,0.164
2025-05-28 03:44:35.681000+00:00,150.681,5.461,112.228,7.089,0.151
2025-05-28 03:44:40.681000+00:00,148.378,4.865,96.316,7.017,0.157
2025-05-28 03:44:45.681000+00:00,145.364,4.269,84.766,7.049,0.16
2025-05-28 03:44:50.681000+00:00,148.585,5.225,92.412,6.978,0.157
2025-05-28 03:44:55.681000+00:00,152.228,4.022,101.774,6.952,0.153
2025-05-28 03:45:00.681000+00:00,152.322,3.361,87.3,7.049,0.138
2025-05-28 03:45:05.681000+00:00,139.003,5.903,134.626,7.159,0.157
2025-05-28 03:45:10.681000+00:00,147.287,4.8,103.459,6.927,0.152
2025-05-28 03:45:15.681000+00:00,156.178,4.657,104.594,7.046,0.147
2025-05-28 03:45:20.681000+00:00,148.559,4.69,114.11,6.967,0.152
2025-05-28 03:45:25.681000+00:00,149.02,5.95,116.479,6.979,0.139
2025-05-28 03:45:30.681000+00:00,142.314,4.217,96.828,5.909,0.161
2025-05-28 03:45:35.681000+00:00,153.404,5.017,86.573,7.314,0.153
2025-05-28 03:45:40.681000+00:00,140.25,5.296,89.574,6.936,0.134
2025-05-28 03:45:45.681000+00:00,148.626,4.344,110.653,7.069,0.17
2025-05-28 03:45:50.681000+00:00,146.599,4.897,97.352,7.047,0.159
2025-05-28 03:45:55.681000+00:00,145.521,5.313,94.649,7.09,0.126
2025-05-28 03:46:00.681000+00:00,146.876,4.688,89.033,6.538,0.146
2025-05-28 03:46:05.681000+00:00,157.998,6.624,99.831,6.953,0.143
2025-05-28 03:46:10.681000+00:00,149.235,5.127,100.55,7.273,0.15
2025-05-28 03:46:15.681000+00:00,158.324,4.827,88.46,6.93,0.159
2025-05-28 03:46:20.681000+00:00,142.348,4.162,77.216,7.082,0.155
2025-05-28 03:46:25.681000+00:00,148.275,4.89,91.063,6.965,0.138
2025-05-28 03:46:30.681000+00:00,149.532,5.402,103.908,7.167,0.138
2025-05-28 03:46:35.681000+00:00,147.942,4.977,94.628,6.914,0.145
2025-05-28 03:46:40.681000+00:00,160.99,5.185,103.363,6.77,0.148
2025-05-28 03:46:45.681000+00:00,149.0,4.965,105.93,6.93,0.146
2025-05-28 03:46:50.681000+00:00,151.266,5.746,90.276,6.78,0.146
2025-05-28 03:46:55.681000+00:00,150.125,5.614,105.431,6.991,0.143
2025-05-28 03:47:00.681000+00:00,149.469,5.135,112.468,7.299,0.14
2025-05-28 03:47:05.681000+00:00,148.802,5.544,102.021,6.986,0.149
2025-05-28 03:47:10.681000+00:00,155.967,5.48,91.658,7.109,0.139
2025-05-28 03:47:15.681000+00:00,147.152,5.445,109.813,7.013,0.145
2025-05-28 03:47:20.681000+00:00,149.627,5.87,101.616,6.937,0.145
2025-05-28 03:47:25.681000+00:00,143.55,5.529,100.032,7.387,0.133
2025-05-28 03:47:30.681000+00:00,148.171,4.916,115.424,6.769,0.147
2025-05-28 03:47:35.681000+00:00,149.915,4.734,103.273,7.157,0.144
2025-05-28 03:47:40.681000+00:00,150.473,5.244,104.542,7.364,0.156
2025-05-28 03:47:45.681000+00:00,148.071,5.489,98.603,7.016,0.165
2025-05-28 03:47:50.681000+00:00,162.889,5.11,86.285,6.993,0.151
2025-05-28 03:47:55.681000+00:00,150.844,4.914,105.271,6.836,0.147
2025-05-28 03:48:00.681000+00:00,138.413,4.771,109.918,6.841,0.155
2025-05-28 03:48:05.681000+00:00,149.497,4.76,97.451,7.406,0.143
2025-05-28 03:48:10.681000+00:00,155.67,4.552,92.891,7.239,0.159
2025-05-28 03:48:15.681000+00:00,147.249,3.983,94.175,7.143,0.145
2025-05-28 03:48:20.681000+00:00,151.033,5.914,103.401,6.926,0.139
2025-05-28 03:48:25.681000+00:00,148.918,5.183,115.437,7.122,0.171
2025-05-28 03:48:30.681000+00:00,154.323,5.064,113.605,6.791,0.139
2025-05-28 03:48:35.681000+00:00,159.575,4.199,89.854,7.277,0.155
2025-05-28 03:48:40.681000+00:00,157.729,5.085,103.228,6.898,0.147
2025-05-28 03:48:45.681000+00:00,143.1,4.02,77.628,6.985,0.13
2025-05-28 03:48:50.681000+00:00,157.811,4.356,97.322,6.934,0.156
2025-05-28 03:48:55.681000+00:00,158.471,5.308,110.125,7.376,0.139
2025-05-28 03:49:00.681000+00:00,144.21,5.278,86.52,6.983,0.151
2025-05-28 03:49:05.681000+00:00,141.905,5.503,80.132,7.362,0.158
2025-05-28 03:49:10.681000+00:00,141.646,5.201,109.81,6.981,0.156
2025-05-28 03:49:15.681000+00:00,143.311,4.647,104.981,7.021,0.152
2025-05-28 03:49:20.681000+00:00,146.693,5.387,93.546,7.086,0.14
2025-05-28 03:49:25.681000+00:00,151.397,5.328,112.251,7.112,0.14
2025-05-28 03:49:30.681000+00:00,154.893,4.615,97.01,6.945,0.171
2025-05-28 03:49:35.681000+00:00,152.317,4.965,107.369,7.14,0.14
2025-05-28 03:49:40.681000+00:00,154.017,4.157,113.022,6.956,0.145
2025-05-28 03:49:45.681000+00:00,158.84,4.694,103.514,7.049,0.153
2025-05-28 03:49:50.681000+00:00,159.481,5.368,91.18,6.985,0.152
2025-05-28 03:49:55.681000+00:00,150.141,4.472,93.913,6.838,0.138
2025-05-28 03:50:00.681000+00:00,156.658,5.073,100.162,7.069,0.141
2025-05-28 03:50:05.681000+00:00,142.18,5.568,88.876,7.141,0.134
2025-05-28 03:50:10.681000+00:00,147.741,4.736,100.265,7.031,0.146
2025-05-28 03:50:15.681000+00:00,161.242,5.153,108.36,7.064,0.151
2025-05-28 03:50:20.681000+00:00,149.679,5.544,89.478,6.662,0.144
2025-05-28 03:50:25.681000+00:00,149.837,4.553,99.254,7.094,0.152
2025-05-28 03:50:30.681000+00:00,151.627,4.583,94.74,7.064,0.12
2025-05-28 03:50:35.681000+00:00,143.896,4.53,87.83,5.529,0.154
2025-05-28 03:50:40.681000+00:00,146.68,4.662,103.314,7.084,0.145
2025-05-28 03:50:45.681000+00:00,146.012,4.914,98.257,7.026,0.165
2025-05-28 03:50:50.681000+00:00,143.889,4.652,113.375,6.745,0.142
2025-05-28 03:50:55.681000+00:00,153.25,3.875,104.009,7.425,0.15
2025-05-28 03:51:00.681000+00:00,139.332,4.968,94.761,6.645,0.16
2025-05-28 03:51:05.681000+00:00,148.732,5.823,121.143,6.472,0.159
2025-05-28 03:51:10.681000+00:00,159.137,4.851,93.039,6.999,0.15
2025-05-28 03:51:15.681000+00:00,152.515,4.875,103.076,7.028,0.159
2025-05-28 03:51:20.681000+00:00,150.718,4.994,81.733,7.061,0.148
2025-05-28 03:51:25.681000+00:00,152.599,5.812,75.681,6.718,0.14
2025-05-28 03:51:30.681000+00:00,147.546,5.352,95.983,7.122,0.139
2025-05-28 03:51:35.681000+00:00,141.181,4.686,94.658,7.122,0.138
2025-05-28 03:51:40.681000+00:00,156.282,4.943,93.278,6.9,0.146
2025-05-28 03:51:45.681000+00:00,154.641,5.454,104.605,7.175,0.132
2025-05-28 03:51:50.681000+00:00,147.035,5.504,79.471,7.003,0.149
2025-05-28 03:51:55.681000+00:00,145.017,4.687,108.827,7.228,0.159
2025-05-28 03:52:00.681000+00:00,150.985,5.128,109.602,7.151,0.156
2025-05-28 03:52:05.681000+00:00,150.853,5.284,93.616,7.103,0.147
2025-05-28 03:52:10.681000+00:00,153.656,5.033,86.382,7.106,0.168
2025-05-28 03:52:15.681000+00:00,148.815,4.763,88.131,6.606,0.171
2025-05-28 03:52:20.681000+00:00,147.108,4.992,122.045,7.126,0.145
2025-05-28 03:52:25.681000+00:00,147.657,4.883,85.417,7.128,0.161
2025-05-28 03:52:30.681000+00:00,142.122,4.959,97.729,7.106,0.157
2025-05-28 03:52:35.681000+00:00,152.104,4.976,108.398,7.094,0.15
2025-05-28 03:52:40.681000+00:00,155.889,5.136,110.011,6.66,0.154
2025-05-28 03:52:45.681000+00:00,151.505,4.649,106.569,6.598,0.16
2025-05-28 03:52:50.681000+00:00,153.279,4.266,93.023,6.98,0.148
2025-05-28 03:52:55.681000+00:00,148.273,5.27,97.89,6.804,0.145
2025-05-28 03:53:00.681000+00:00,145.53,5.369,94.057,6.964,0.14
2025-05-28 03:53:05.681000+00:00,158.134,4.74,118.72,6.995,0.172
2025-05-28 03:53:10.681000+00:00,154.076,6.136,88.707,6.896,0.16
2025-05-28 03:53:15.681000+00:00,149.962,4.835,82.864,6.872,0.15
2025-05-28 03:53:20.681000+00:00,146.073,4.689,102.608,6.991,0.155
2025-05-28 03:53:25.681000+00:00,142.363,3.53,93.284,7.042,0.139
2025-05-28 03:53:30.681000+00:00,151.09,5.138,112.272,5.664,0.155
2025-05-28 03:53:35.681000+00:00,152.136,5.997,84.506,6.558,0.148
2025-05-28 03:53:40.681000+00:00,147.589,4.838,105.02,7.119,0.149
2025-05-28 03:53:45.681000+00:00,153.526,4.658,103.849,7.322,0.159
2025-05-28 03:53:50.681000+00:00,148.455,5.851,123.978,6.926,0.15
2025-05-28 03:53:55.681000+00:00,155.213,5.378,91.549,7.319,0.155
2025-05-28 03:54:00.681000+00:00,142.577,5.652,112.125,6.757,0.141
2025-05-28 03:54:05.681000+00:00,145.985,5.028,88.5,7.211,0.145
2025-05-28 03:54:10.681000+00:00,150.255,4.441,103.672,6.822,0.151
2025-05-28 03:54:15.681000+00:00,152.5,4.372,91.075,7.092,0.145
2025-05-28 03:54:20.681000+00:00,155.833,4.709,102.179,7.178,0.166
2025-05-28 03:54:25.681000+00:00,153.681,4.051,69.104,7.184,0.14
2025-05-28 03:54:30.681000+00:00,157.134,5.04,109.007,7.165,0.139
2025-05-28 03:54:35.681000+00:00,144.752,5.124,98.44,7.511,0.153
2025-05-28 03:54:40.681000+00:00,153.481,6.124,103.393,7.169,0.153
2025-05-28 03:54:45.681000+00:00,143.945,4.867,101.695,6.894,0.164
2025-05-28 03:54:50.681000+00:00,153.334,4.643,94.087,7.215,0.143
2025-05-28 03:54:55.681000+00:00,144.741,5.475,108.382,7.031,0.145
2025-05-28 03:55:00.681000+00:00,148.217,5.781,90.37,7.112,0.148
2025-05-28 03:55:05.681000+00:00,152.644,4.909,124.936,6.978,0.148
2025-05-28 03:55:10.681000+00:00,149.539,4.582,96.602,7.044,0.157
2025-05-28 03:55:15.681000+00:00,152.607,4.901,107.836,7.234,0.132
2025-05-28 03:55:20.681000+00:00,149.362,4.773,110.504,7.19,0.153
2025-05-28 03:55:25.681000+00:00,155.851,5.432,94.667,6.778,0.13
2025-05-28 03:55:30.681000+00:00,145.598,4.501,106.804,6.938,0.154
2025-05-28 03:55:35.681000+00:00,140.712,5.361,115.611,7.095,0.163
2025-05-28 03:55:40.681000+00:00,146.751,5.193,98.15,6.994,0.148
2025-05-28 03:55:45.681000+00:00,144.99,4.904,100.391,6.817,0.145
2025-05-28 03:55:50.681000+00:00,144.415,4.447,108.719,7.208,0.155
2025-05-28 03:55:55.681000+00:00,149.088,5.567,112.024,6.98,0.152
2025-05-28 03:56:00.681000+00:00,150.829,5.721,103.486,6.91,0.143
2025-05-28 03:56:05.681000+00:00,144.448,5.222,115.103,7.003,0.147
2025-05-28 03:56:10.681000+00:00,144.428,4.64,103.956,7.105,0.156
2025-05-28 03:56:15.681000+00:00,146.731,5.549,89.363,6.878,0.15
2025-05-28 03:56:20.681000+00:00,151.052,5.746,106.743,7.125,0.15
2025-05-28 03:56:25.681000+00:00,145.152,4.574,104.701,7.182,0.144
2025-05-28 03:56:30.681000+00:00,146.437,5.402,98.096,6.76,0.163
2025-05-28 03:56:35.681000+00:00,145.031,4.94,98.578,7.066,0.152
2025-05-28 03:56:40.681000+00:00,153.06,5.133,93.884,6.997,0.143
2025-05-28 03:56:45.681000+00:00,152.472,5.091,97.306,7.091,0.144
2025-05-28 03:56:50.681000+00:00,148.956,5.309,95.784,6.784,0.14
2025-05-28 03:56:55.681000+00:00,153.9,5.172,97.496,7.201,0.126
2025-05-28 03:57:00.681000+00:00,149.801,5.256,110.087,7.021,0.156
2025-05-28 03:57:05.681000+00:00,147.44,4.865,119.318,7.165,0.144
2025-05-28 03:57:10.681000+00:00,154.589,5.009,96.257,7.19,0.15
2025-05-28 03:57:15.681000+00:00,148.968,5.521,117.925,7.26,0.144
2025-05-28 03:57:20.681000+00:00,156.402,4.977,75.664,7.217,0.152
2025-05-28 03:57:25.681000+00:00,156.025,5.575,115.756,6.849,0.139
2025-05-28 03:57:30.681000+00:00,139.188,5.035,103.329,6.675,0.149
2025-05-28 03:57:35.681000+00:00,156.805,4.091,95.882,6.86,0.153
2025-05-28 03:57:40.681000+00:00,148.154,5.597,95.157,7.164,0.176
2025-05-28 03:57:45.681000+00:00,148.677,5.904,95.867,7.267,0.152
2025-05-28 03:57:50.681000+00:00,151.643,5.152,93.753,6.726,0.163
2025-05-28 03:57:55.681000+00:00,138.896,5.549,98.961,7.056,0.146
2025-05-28 03:58:00.681000+00:00,146.394,5.237,102.042,6.863,0.164
2025-05-28 03:58:05.681000+00:00,156.645,4.386,95.897,7.013,0.166
2025-05-28 03:58:10.681000+00:00,158.38,4.563,80.981,7.385,0.162
2025-05-28 03:58:15.681000+00:00,149.073,5.119,107.026,7.097,0.156
2025-05-28 03:58:20.681000+00:00,143.213,4.645,80.323,7.026,0.143
2025-05-28 03:58:25.681000+00:00,157.932,5.107,94.69,6.979,0.149
2025-05-28 03:58:30.681000+00:00,146.58,7.393,99.938,7.116,0.152
2025-05-28 03:58:35.681000+00:00,167.895,4.977,109.732,6.736,0.153
2025-05-28 03:58:40.681000+00:00,149.939,7.229,94.836,6.896,0.129
2025-05-28 03:58:45.681000+00:00,146.182,5.397,99.466,6.968,0.125
2025-05-28 03:58:50.681000+00:00,150.131,4.716,95.4,7.087,0.12
2025-05-28 03:58:55.681000+00:00,150.696,4.733,113.255,6.788,0.154
2025-05-28 03:59:00.681000+00:00,155.061,3.807,111.105,6.809,0.174
2025-05-28 03:59:05.681000+00:00,171.894,5.687,99.419,6.934,0.145
2025-05-28 03:59:10.681000+00:00,154.299,5.234,101.282,7.043,0.131
2025-05-28 03:59:15.681000+00:00,149.284,5.176,87.282,6.936,0.152
2025-05-28 03:59:20.681000+00:00,148.967,5.315,118.572,6.893,0.129
2025-05-28 03:59:25.681000+00:00,158.211,5.176,95.515,6.706,0.165
2025-05-28 03:59:30.681000+00:00,145.318,4.689,111.779,6.874,0.161
